kod;ust_kod;baslik;metin;sira;seviye;zorunluluk_tipi;kanit_beklentisi;dis_kontrol_id;kanit_tipi;kaynak_url;kaynak_yeri;erisim_tarihi;yururluk_tarihi;gereksinim_tipi
ERY-9;AILE-04;Endüstriyel Siber Güvenlik Risk Yönetimi;Tespit edilen riskler, risk yönetimi stratejisine uygun olarak izlenmelidir.;156;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 04-Endüstriyel Risk Yönetimi · ERY-9;2026-09-09;2023-06-06;Seviye 1
ERY-10;AILE-04;Endüstriyel Siber Güvenlik Risk Yönetimi;Risk analizi sonuçları, ağ (KBS ve/veya EKS) mimarisine ait risk değerlendirme sonuçlarını da içermelidir. Risk analizlerinde mimari hatalar ve zafiyetler de girdi olarak kullanılmalıdır.;157;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 04-Endüstriyel Risk Yönetimi · ERY-10;2026-09-09;2023-06-06;Seviye 1
ERY-11;AILE-04;Politika, Prosedür, Süreç;Endüstriyel siber güvenlik risk yönetimi faaliyetleri için oluşturulan dokümanlar düzenli olarak takip edilmelidir. (Strateji dokümanları, politika ve prosedürler, formlar vb.);158;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 04-Endüstriyel Risk Yönetimi · ERY-11;2026-09-09;2023-06-06;Seviye 1
ERY-12;AILE-04;Politika, Prosedür, Süreç;Risk yönetimi faaliyetleri için paydaşlar belirlenmeli ve risk yönetimi sürecine dahil edilmelidir.;159;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 04-Endüstriyel Risk Yönetimi · ERY-12;2026-09-09;2023-06-06;Seviye 1
ERY-13;AILE-04;Politika, Prosedür, Süreç;Risk yönetimi faaliyetlerini desteklemek için yeterli kaynak (insan kaynağı, finansman vb.) sağlanmalıdır.;160;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 04-Endüstriyel Risk Yönetimi · ERY-13;2026-09-09;2023-06-06;Seviye 1
ERY-14;AILE-04;Politika, Prosedür, Süreç;Risk yönetimi faaliyetlerinin içeriğinde yer alacak standartlar ve/veya kılavuzlar belirlenmelidir. (NIST 800-53, NIST800-82, ISA 62443, ISO 27019, C2M2 vb.);161;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 04-Endüstriyel Risk Yönetimi · ERY-14;2026-09-09;2023-06-06;Seviye 1
ERY-15;AILE-04;Endüstriyel Siber Güvenlik Risk Yönetimi;Risk yönetim metodolojisi nitel ve nicel olarak ölçüme olanak tanımalıdır.;162;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 04-Endüstriyel Risk Yönetimi · ERY-15;2026-09-09;2023-06-06;Seviye 1
ERY-16;AILE-04;Endüstriyel Siber Güvenlik Risk Yönetimi;Risk yönetim metodolojisi risk kabul kriterlerini ve risk kabul değerini tanımlamalıdır.;163;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 04-Endüstriyel Risk Yönetimi · ERY-16;2026-09-09;2023-06-06;Seviye 1
ERY-17;AILE-04;Endüstriyel Siber Güvenlik Risk Yönetimi;Risk yönetim metodolojisi risk sahibini tanımlamalıdır. Riskler ilgili risk sahibine atanmalıdır.;164;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 04-Endüstriyel Risk Yönetimi · ERY-17;2026-09-09;2023-06-06;Seviye 1
ERY-18;AILE-04;Endüstriyel Siber Güvenlik Risk Yönetimi;Endüstriyel siber güvenlik risk belirleme sürecinde endüstriyel operasyonlara etkiye göre derecelendirme yapılmalıdır.;165;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 04-Endüstriyel Risk Yönetimi · ERY-18;2026-09-09;2023-06-06;Seviye 1
ERY-19;AILE-04;Endüstriyel Siber Güvenlik Risk Yönetimi;Risk yönetim metodolojisi tekrar edilebilir, karşılaştırılabilir ve tutarlı sonuçlar üretebilir olmalıdır.;166;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 04-Endüstriyel Risk Yönetimi · ERY-19;2026-09-09;2023-06-06;Seviye 1
ERY-20;AILE-04;Endüstriyel Siber Güvenlik Risk Yönetimi;Risk yönetim faaliyetleri, ana kontrol/yedek kontrol odalarını ve bileşenlerini içermelidir.;167;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 04-Endüstriyel Risk Yönetimi · ERY-20;2026-09-09;2023-06-06;Seviye 1
ERY-21;AILE-04;Endüstriyel Siber Güvenlik Risk Yönetimi;Risk yönetim faaliyetleri, trafo merkezleri ve bileşenlerini içermelidir.;168;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 04-Endüstriyel Risk Yönetimi · ERY-21;2026-09-09;2023-06-06;Seviye 1
ERY-22;AILE-04;Endüstriyel Siber Güvenlik Risk Yönetimi;Risk yönetim faaliyetleri, endüstriyel sistemlerin olduğu tüm fiziksel lokasyonlar için fiziksel güvenlik risklerini içermelidir.;169;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 04-Endüstriyel Risk Yönetimi · ERY-22;2026-09-09;2023-06-06;Seviye 1
ERY-23;AILE-04;Endüstriyel Siber Güvenlik Risk Yönetimi;Risk yönetim faaliyetleri endüstriyel iletişim protokollerini içermelidir.;170;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 04-Endüstriyel Risk Yönetimi · ERY-23;2026-09-09;2023-06-06;Seviye 1
ERY-24;AILE-04;Endüstriyel Siber Güvenlik Risk Yönetimi;Risk Yönetim faaliyetleri uç sahalarla haberleşme ve ağ güvenlik risklerini içermelidir.;171;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 04-Endüstriyel Risk Yönetimi · ERY-24;2026-09-09;2023-06-06;Seviye 1
ERY-25;AILE-04;Endüstriyel Siber Güvenlik Risk Yönetimi;Risk yönetimi faaliyetlerinde, Enerji Sektöründe EKS Güvenlik Kontrolleri başlıkları en az aşağıdaki bileşenler için uygulanmalıdır. - İş istasyonu riskleri - İnsan Makine arayüzü (HMI) iş istasyonu riskleri - Sunucu tabanlı riskler (SCADA, OPC, Historian vb.) - Endüstriyel yazılım uygulamaları riskleri (SCADA yazılımı) - Siber güvenlik uygulama ve çözümleri - Mühendislik iş istasyonu riskleri - Endüstriyel ağ ve ekipmanları güvenlik riskleri - Endüstriyel altyapı kontrol katmanı ekipmanları güvenlik riskleri (PLC, RTU, Röle) - Sayaçlar - KBS ağları entegrasyon riskleri (CRM, CBS, OMS, ERP, Çağrı Merkezi vb.);172;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 04-Endüstriyel Risk Yönetimi · ERY-25;2026-09-09;2023-06-06;Seviye 1
ERY-26;AILE-04;Endüstriyel Siber Güvenlik Risk Yönetimi;Risk yönetimi üçüncü taraf bilgi güvenliği risklerini içermelidir.;173;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 04-Endüstriyel Risk Yönetimi · ERY-26;2026-09-09;2023-06-06;Seviye 1
ERY-27;AILE-04;Endüstriyel Siber Güvenlik Risk Yönetimi;Risk yönetim süreci ISO 27001 BGYS ve CB-DDO formlarına uygun olarak işletilmelidir.;174;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 04-Endüstriyel Risk Yönetimi · ERY-27;2026-09-09;2023-06-06;Seviye 1
ERY-28;AILE-04;Endüstriyel Siber Güvenlik Risk Yönetimi;"Risk yönetim süreci kapsamında artık risk yönetim ilkeleri tanımlanmalıdır. Risk işleme sonrası kalan artık riskler; risk sahibi ve üst yönetim tarafından onaylanmalıdır.";175;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 04-Endüstriyel Risk Yönetimi · ERY-28;2026-09-09;2023-06-06;Seviye 1
ERY-29;AILE-04;Endüstriyel Siber Güvenlik Risk Yönetimi;Risk yönetim süreci, operasyonel süreklilik risklerini içermelidir.;176;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 04-Endüstriyel Risk Yönetimi · ERY-29;2026-09-09;2023-06-06;Seviye 1
ERY-30;AILE-04;Endüstriyel Siber Güvenlik Risk Yönetimi;Siber güvenlik riskleri ethernet ve seri iletişim tabanlı saldırı vektörleri dikkate alınarak belirlenmelidir.;177;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 04-Endüstriyel Risk Yönetimi · ERY-30;2026-09-09;2023-06-06;Seviye 1
ERY-31;AILE-04;Endüstriyel Siber Güvenlik Risk Yönetimi;"Risk yönetim sürecinde; sızma testleri, güvenlik analizleri, iç denetim çıktıları da girdi olarak kullanılmalıdır.";178;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 04-Endüstriyel Risk Yönetimi · ERY-31;2026-09-09;2023-06-06;Seviye 1
ERY-32;AILE-04;Endüstriyel Siber Güvenlik Risk Yönetimi;Risk değerlendirme sürecinde her bir endüstriyel siber güvenlik riskinin, çevre etkisi, finansal etkisi ve insana etkisi (abone sayısı) belirlenmelidir.;179;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 04-Endüstriyel Risk Yönetimi · ERY-32;2026-09-09;2023-06-06;Seviye 1
ERY-33;AILE-04;Endüstriyel Siber Güvenlik Risk Yönetimi;Risk değerlendirme sürecinde her bir endüstriyel siber güvenlik riskinin diğer kritik altyapılara olan etkisi de değerlendirilmelidir. (Su yönetimi, haberleşme, ulaşım, bankacılık vb.);180;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 04-Endüstriyel Risk Yönetimi · ERY-33;2026-09-09;2023-06-06;Seviye 1
ERY-34;AILE-04;Endüstriyel Siber Güvenlik Risk Yönetimi;Risk yönetim süreci insan temelli riskleri de içermelidir. (Personel, operator, mühendis, KBS çalışanı, siber güvenlik çalışanı, üretici ve alt yüklenici çalışanları);181;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 04-Endüstriyel Risk Yönetimi · ERY-34;2026-09-09;2023-06-06;Seviye 1
VKY-1;AILE-05;EKS Varlık Yönetimi;EKS (EKS ile etkileşimi olan KBS varlıklarını da içerecek şekilde) ve bilgi varlıkları için envanter oluşturulmalıdır. Envanter Yönetimi amaca özel olarak oluşturulmalıdır.;182;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 05-Varlık ve Konfigürasyon · VKY-1;2026-09-09;2023-06-06;Seviye 1
VKY-2;AILE-05;EKS Varlık Yönetimi;Bu envanter, siber saldırı hedefi olabilecek her türlü bileşeni de içermelidir. (Yazıcı, IoT Cihazlar, kartlı geçiş sistemi vb.);183;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 05-Varlık ve Konfigürasyon · VKY-2;2026-09-09;2023-06-06;Seviye 1
VKY-3;AILE-05;EKS Varlık Yönetimi;EKS (EKS ile etkileşimi olan KBS varlıklarını da içerecek şekilde) ve bilgi varlıkları envanteri, siber güvenlik süreçlerini destekleyen öznitelikler içermelidir. (Konum, varlık önceliği, işletim sistemi ve donanım yazılımı sürümleri, varlık sahibi, varlık emanetçisi vb.) Envanterdeki KBS ve EKS varlıklarına, bilgi varlıklarının fonksiyon ve görev önemine göre tanımlanmış CB DDO kriterlerini de göz önünde bulundurarak öncelik verilmelidir.;184;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 05-Varlık ve Konfigürasyon · VKY-3;2026-09-09;2023-06-06;Seviye 1
VKY-4;AILE-05;EKS Varlık Yönetimi;EKS (EKS ile etkileşimi olan KBS varlıklarını da içerecek şekilde) ve bilgi varlıkları için oluşturulan envanter periyodik olarak ve sistem değişikliği durumunda güncellenmelidir.;185;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 05-Varlık ve Konfigürasyon · VKY-4;2026-09-09;2023-06-06;Seviye 1
VKY-5;AILE-05;EKS Varlık Yönetimi;EKS (EKS ile etkileşimi olan KBS varlıklarını da içerecek şekilde) ve bilgi varlıkları envanteri, varlık kullanım ömrü (end-of-life) ve üretici desteğinin sonlanması (end-of-support) gibi bilgileri içermelidir.;186;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 05-Varlık ve Konfigürasyon · VKY-5;2026-09-09;2023-06-06;Seviye 2
VKY-6;AILE-05;EKS Varlık Yönetimi;Envanterde kullanım ömrü sonuna gelmiş veya değişimi yapılacak olan KBS ve EKS varlıklarına ait veriler güvenli bir şekilde silinmelidir.;187;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 05-Varlık ve Konfigürasyon · VKY-6;2026-09-09;2023-06-06;Seviye 1
VKY-7;AILE-05;Bilgi Varlığı Envanteri Yönetimi;Elektrik dağıtım prosesinin devamlılığı için önemli olan bilgi varlıklarının envanteri oluşturulmalıdır. (Bu bilgi varlıkları, SCADA analog komutlar, özel konfigürasyon parametreleri ve müşteri bilgileri olabilir) Envanter yönetimi endüstriyel prosese özel olmalıdır.;188;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 05-Varlık ve Konfigürasyon · VKY-7;2026-09-09;2023-06-06;Seviye 2
VKY-8;AILE-05;Varlık Konfigürasyon Yönetimi;Temel konfigürasyon mimarisi oluşturulmalıdır. Konfigürasyonlarda siber güvenlik açısından gerekli olan minimum isterler dokümante edilmelidir. (IP adresleri, parolalar, servis/port, kritik set değerleri vb.);189;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 05-Varlık ve Konfigürasyon · VKY-8;2026-09-09;2023-06-06;Seviye 1
VKY-9;AILE-05;Varlık Konfigürasyon Yönetimi;Temel konfigürasyon mimarisi, varlıklara konfigürasyon dağıtımı ve geri yükleme süreçlerinde kullanılmalıdır.;190;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 05-Varlık ve Konfigürasyon · VKY-9;2026-09-09;2023-06-06;Seviye 2
VKY-10;AILE-05;Varlık Konfigürasyon Yönetimi;Yeni gerçekleştirilen varlık konfigürasyonlarının, temel konfigürasyon mimarisine göre tutarlılıkları izlenmelidir.;191;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 05-Varlık ve Konfigürasyon · VKY-10;2026-09-09;2023-06-06;Seviye 2
VKY-11;AILE-05;Varlık Konfigürasyon Yönetimi;Temel konfigürasyon mimarisi, periyodik olarak, sistem değişiklikleri ve siber güvenlik mimarisindeki değişikliklere göre gözden geçirilmeli ve güncellenmelidir.;192;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 05-Varlık ve Konfigürasyon · VKY-11;2026-09-09;2023-06-06;Seviye 1
VKY-12;AILE-05;Varlık Değişikliklerinin Yönetimi;Varlıklarda yapılacak temel mimari konfigürasyon değişiklikleri, uygulanmadan önce, kurum tarafından tanımlanmış ve dokümante edilmiş olan sistem etkisi ve siber güvenlik isterlerine göre değerlendirilmeli, test edilmeli ve onaylanmalıdır. Bu testler siber güvenlik gereksinimlerini karşılamalıdır. Değişikliklere ilişkin kayıtlar tutulmalıdır.;193;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 05-Varlık ve Konfigürasyon · VKY-12;2026-09-09;2023-06-06;Seviye 1
VKY-13;AILE-05;Varlık Değişikliklerinin Yönetimi;Değişim yönetimi takibi, varlıkların tüm yaşam döngüsünü ele almalıdır. (Satın alma, dağıtım, operasyon, kullanımdan kaldırılması vb. );194;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 05-Varlık ve Konfigürasyon · VKY-13;2026-09-09;2023-06-06;Seviye 1
VKY-14;AILE-05;Varlık Değişikliklerinin Yönetimi;Değişiklik kayıtları, varlıkların siber güvenlik gereksinimlerini etkileyen değişikliklerle ilgili bilgileri de içermelidir.;195;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 05-Varlık ve Konfigürasyon · VKY-14;2026-09-09;2023-06-06;Seviye 1
VKY-15;AILE-05;Politika, Prosedür, Süreç;Varlık yönetim sürecinde dokümante edilmiş prosedürler oluşturulmalıdır. İlgili prosedüreler takip edilmeli ve sürdürülmelidir. Varlık yönetim sürecinde gerekli üst yönetim desteği sağlanmalıdır. Süreçten sorumlu personeller atanmalı ve gerekli yetkilendirilmeler yapılmalıdır. Varlık yönetim sürecinin etkinliği değerlendirilmeli ve izlenmelidir.;196;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 05-Varlık ve Konfigürasyon · VKY-15;2026-09-09;2023-06-06;Seviye 1
KEY-1;AILE-06;Parola Yönetimi;Elektrik dağıtım şebekesi endüstriyel kontrol sistemlerinde (EKS) kullanılan operatör iş istasyonlarında, sunucularda, mühendislik iş istayonlarında, uygulamalarda ve ağ cihazlarında tahmin edilebilir ya da basit kullanıcı adı/parola kullanılmamalıdır. Sistem tarafından karmaşık parola atamaları zorlanmalıdır.;197;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 06-Kimlik ve Erişim Yönetimi · KEY-1;2026-09-09;2023-06-06;Seviye 2
KEY-2;AILE-06;Parola Yönetimi;Elektrik dağıtım şebekesi endüstriyel kontrol sistemlerinde (EKS) kullanılan operatör iş istasyonlarında, sunucularda, mühendislik iş istayonlarında, uygulamalarda ve ağ cihazlarında alt yükleniciler tarafından atanan parolalar değiştirilmelidir. Her bir tesis kendine özel kullanıcı adı ve parolalara sahip olmalıdır.;198;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 06-Kimlik ve Erişim Yönetimi · KEY-2;2026-09-09;2023-06-06;Seviye 2
KEY-3;AILE-06;Erişim ve Yetki Yönetimi;Elektrik dağıtım şebekesi endüstriyel kontrol sistemlerinde (EKS) kullanılan bileşenlerde operatör yetkisi ve mühendislik yetkisi ayrıştırılmalıdır.;199;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 06-Kimlik ve Erişim Yönetimi · KEY-3;2026-09-09;2023-06-06;Seviye 2
KEY-4;AILE-06;Erişim ve Yetki Yönetimi;Elektrik dağıtım şebekesi endüstriyel kontrol sistemi (EKS) uygulamalarında (SCADA) operatörlerin yaptıkları işlemlere göre yetki ayrıştırması yapılmalıdır.;200;;OPTIONAL;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 06-Kimlik ve Erişim Yönetimi · KEY-4;2026-09-09;2023-06-06;Ek Kontrol
KEY-5;AILE-06;Erişim ve Yetki Yönetimi;Elektrik dağıtım şebekesi endüstriyel kontrol sistemi (EKS) uygulamalarına (SCADA) ait kullanıcı ve yetkilendirme dosyaları, kullanıcıların erişebildiği alanlarda saklanmamalıdır. Bu tür dosyalara erişimler kısıtlanmalıdır.;201;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 06-Kimlik ve Erişim Yönetimi · KEY-5;2026-09-09;2023-06-06;Seviye 2
KEY-6;AILE-06;Erişim ve Yetki Yönetimi;Elektrik dağıtım şebekesi endüstriyel kontrol sisteminde (EKS) işletim sistemi kullanıcılarıyla endüstriyel uygulama (SCADA) kullanıcıları birbirinden ayrıştırılmalıdır.;202;;OPTIONAL;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 06-Kimlik ve Erişim Yönetimi · KEY-6;2026-09-09;2023-06-06;Ek Kontrol
KEY-7;AILE-06;Hesap Yönetimi;Elektrik dağıtım şebekesi endüstriyel kontrol sistemi (EKS) operatör kullanıcılarına ait hesaplar tekil kullanıcı esasına göre oluşturulmalıdır.;203;;OPTIONAL;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 06-Kimlik ve Erişim Yönetimi · KEY-7;2026-09-09;2023-06-06;Ek Kontrol
KEY-8;AILE-06;Hesap Yönetimi;Elektrik dağıtım şebekesi endüstriyel kontrol sistemi (EKS) bileşenlerine ait kullanıcı adı ve parolalar ilgili sistemden farklı bir dijital ortamda ya da fiziksel olarak saklanmamalıdır. (Dosya sunucusu, excel dosyaları, kağıt ve panolarda saklama vb.);204;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 06-Kimlik ve Erişim Yönetimi · KEY-8;2026-09-09;2023-06-06;Seviye 1
KEY-9;AILE-06;Erişim ve Yetki Yönetimi;"Elektrik dağıtım şebekesi endüstriyel kontrol sisteminde (EKS) gerçekleştirilecek kontrol işlemleri (yüksek yetkili manevra vb.) için ikinci bir kimlik doğrulama mekanizması kurgulanmalı ya da söz konusu işlemler için ""izleme"" ve ""kontrol"" yetkileri ayrıştırılmalıdır.";205;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 06-Kimlik ve Erişim Yönetimi · KEY-9;2026-09-09;2023-06-06;Seviye 2
KEY-10;AILE-06;Erişim ve Yetki Yönetimi;Elektrik dağıtım şebekesi endüstriyel kontrol sistemi (EKS) uygulamalarında (SCADA) mevcut kullanıcıdan farklı bir kullanıcı ya da yetkiye geçiş yapılırken parola doğrulaması yapılmalıdır.;206;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 06-Kimlik ve Erişim Yönetimi · KEY-10;2026-09-09;2023-06-06;Seviye 2
KEY-11;AILE-06;Parola Yönetimi;Elektrik dağıtım şebekesi endüstriyel kontrol sistemi (EKS) uygulamalarına (SCADA) ait parola bilgileri tersine mühendislik ile elde edilemeyecek şekilde oluşturulmalıdır.;207;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 06-Kimlik ve Erişim Yönetimi · KEY-11;2026-09-09;2023-06-06;Seviye 2
